,Product_code,Warehouse,1 Month Forecast,MAE,MSE,RMSE,Mean,STD,MSE/Mean,RMSE/STD,KS Test Value,KS p-Value,Status
162,Product_0125,Whse_C...Sequential,3.509607485,10.07546525,286.7139064,16.93262846,9.833333333,14.51340377,29.15734641,1.166688995,0.333333333,0.53609777,deploy and monitor
163,Product_0125,Whse_J...Sequential,0.492818343,2.692089384,18.76121874,4.331422254,1.25,1.479019946,15.00897499,2.928575958,0.416666667,0.255775185,retrain
164,Product_0125,Whse_S...Sequential,37.21760042,24.4460811,797.0868136,28.23272593,4,5.804507532,199.2717034,4.863931311,0.769230769,0.000499971,retrain
165,Product_0126,Whse_J...Sequential,17947.49915,6453.231696,67050941.71,8188.463941,7000,4966.554809,9578.705959,1.648721147,0.416666667,0.255775185,retrain
166,Product_0127,Whse_J...Sequential,984.1311351,6087.553212,153342447.5,12383.15176,2750,1876.388375,55760.89,6.599460925,0.416666667,0.255775185,retrain
167,Product_0128,Whse_J...Sequential,5398.995064,4709.10889,27308419.41,5225.745824,12250,6398.241946,2229.258728,0.816747142,0.25,0.98010878,deploy
168,Product_0129,Whse_J...Sequential,1332.236052,13637.3151,796529400.7,28222.85245,6000,13335.4165,132754.9001,2.116383275,0.416666667,0.255775185,retrain
169,Product_0130,Whse_A...Sequential,76.71883106,470.773298,273785.2827,523.2449548,516.5833333,294.9617089,529.9924814,1.773941969,0.166666667,0.998485294,deploy
170,Product_0130,Whse_J...Sequential,213.7844636,233.5262664,106917.7212,326.9827537,229.25,220.3372888,466.3804632,1.484010062,0.333333333,0.53609777,deploy and monitor
171,Product_0130,Whse_S...Sequential,285.3434575,233.8798811,97725.20736,312.6103123,39.58333333,64.494778,2468.847344,4.847063933,0.5,0.099546772,retrain
172,Product_0131,Whse_A...Sequential,17.31572146,197.0500951,65259.30308,255.4590047,336.9230769,208.4228179,193.6919954,1.225676763,0.230769231,0.897805704,deploy
173,Product_0131,Whse_S...Sequential,-12.87487012,205.2530523,66825.59244,258.506465,40.38461538,65.47758097,1654.728956,3.948014895,0.615384615,0.01264927,retrain
174,Product_0132,Whse_A...Sequential,83.42974569,232.9798022,189178.3694,434.9463983,90.33333333,74.84354051,2094.225491,5.811408645,0.5,0.099546772,retrain
175,Product_0133,Whse_A...Sequential,1.336040412,48.1798865,3495.549717,59.12317411,40.07692308,40.29594662,87.22101021,1.467223854,0.384615385,0.299920197,retrain
176,Product_0134,Whse_A...Sequential,-29.06633297,47.60166611,4431.671939,66.57080396,38.83333333,68.81961122,114.1203074,0.967323162,0.416666667,0.255775185,retrain
177,Product_0135,Whse_A...Sequential,0.931174473,12.88780473,262.4819567,16.20129491,10.08333333,7.158425494,26.03126844,2.263248381,0.166666667,0.998485294,deploy
178,Product_0136,Whse_A...Sequential,0.10536139,22.85421952,663.4512885,25.75754818,16.33333333,13.38739042,40.61946664,1.924015613,0.5,0.099546772,retrain
179,Product_0137,Whse_A...Sequential,63.14011898,47.91498201,4016.644699,63.37700449,28.83333333,49.21353698,139.3055965,1.287796171,0.333333333,0.53609777,deploy and monitor
180,Product_0138,Whse_J...Sequential,3934.366031,2610.693461,16128209.69,4015.994235,2638.769231,1330.178771,6112.019765,3.019138723,0.538461538,0.044272446,retrain
181,Product_0139,Whse_J...Sequential,1172.687434,325.4004841,279787.9137,528.9498215,483.0769231,255.672405,579.1788023,2.068857691,0.230769231,0.897805704,deploy
182,Product_0140,Whse_A...Sequential,800.5235577,358.8447839,320240.4347,565.8979013,404.4166667,566.8496947,791.8576585,0.998320907,0.25,0.868981671,deploy
183,Product_0140,Whse_J...Sequential,2859.906156,815.5755294,1983181.145,1408.254645,1402.666667,817.3987535,1413.864885,1.722849024,0.25,0.868981671,deploy
184,Product_0140,Whse_S...Sequential,471.7475471,556.1411405,719087.213,847.990102,149.1,210.826208,4822.851865,4.022223374,0.4,0.417523653,deploy and monitor
185,Product_0141,Whse_J...Sequential,657.5072589,242.2516854,88986.02111,298.3052482,635,207.5351376,140.1354663,1.437372253,0.416666667,0.255775185,retrain
186,Product_0142,Whse_J...Sequential,11.68749457,1027.924109,4391626.943,2095.620897,304.2222222,584.9022288,14435.58893,3.582856747,0.333333333,0.730111065,deploy
187,Product_0143,Whse_S...Sequential,1271.102481,6144.809,75201657.09,8671.8889,1833.333333,2229.848027,41019.08568,3.88900445,0.416666667,0.255775185,retrain
188,Product_0144,Whse_C...Sequential,3581.767023,1613.424347,7072714.298,2659.457519,1583.333333,2128.314409,4466.977451,1.249560454,0.833333333,0.00020413,retrain
189,Product_0145,Whse_S...Sequential,6772.619697,16545.46107,403224535.3,20080.45157,23750,18046.81412,16977.87517,1.112686784,0.416666667,0.255775185,retrain
190,Product_0146,Whse_S...Sequential,35957.41815,21287.06784,586200902.9,24211.58613,22333.33333,17065.23431,26247.80162,1.418766697,0.5,0.099546772,retrain
191,Product_0147,Whse_C...Sequential,-1.38E-12,1160.558881,3142198.025,1772.624615,2181.818182,1113.404429,1440.174095,1.592076131,0.363636364,0.479150365,deploy and monitor
192,Product_0148,Whse_A...Sequential,-1.786099316,2.924222839,13.4475849,3.667094886,1.916666667,1.656217243,7.016131254,2.214138817,0.25,0.868981671,deploy
193,Product_0149,Whse_A...Sequential,23.6578717,11.51249595,259.4788627,16.10834761,13.33333333,14.56784892,19.4609147,1.105746476,0.333333333,0.53609777,deploy and monitor
194,Product_0150,Whse_A...Sequential,30.4842992,54.72422666,6649.493166,81.5444245,76.08333333,67.03662971,87.39750054,1.216415933,0.25,0.868981671,deploy
195,Product_0150,Whse_J...Sequential,-928.9893374,107.5651753,75379.32387,274.5529528,24.33333333,19.26280238,3097.780433,14.25301196,0.333333333,0.53609777,deploy and monitor
196,Product_0150,Whse_S...Sequential,260.8356993,211.0786006,58950.03047,242.7962736,29.16666667,32.52648493,2021.143902,7.464571535,0.833333333,0.00020413,retrain
197,Product_0151,Whse_A...Sequential,6.215474122,48.26036641,4895.43504,69.96738554,41.33333333,56.99025258,118.4379445,1.227707939,0.166666667,0.998485294,deploy
198,Product_0151,Whse_S...Sequential,16.95477496,24.718431,884.4670742,29.73999116,12,18.19090682,73.70558951,1.634882277,0.363636364,0.479150365,deploy and monitor
199,Product_0152,Whse_J...Sequential,2.80322369,69.98907815,15409.09225,124.1333648,27,34.24665434,570.7071204,3.624685891,0.25,0.868981671,deploy
200,Product_0153,Whse_S...Sequential,1560.309745,2379.177834,7810170.092,2794.668154,58.33333333,75.92027983,133888.6301,36.81056182,0.916666667,1.78E-05,retrain
201,Product_0154,Whse_S...Sequential,2427.787656,2437.095222,8324647.953,2885.246602,188.6666667,259.6078239,44123.57572,11.11386613,0.833333333,0.00020413,retrain
202,Product_0155,Whse_S...Sequential,4751.888749,2203.030264,7534608.435,2744.924122,706.3333333,1107.257297,10667.21345,2.479030058,0.666666667,0.007859014,retrain
203,Product_0156,Whse_J...Sequential,23.19780999,10.36244021,217.0605803,14.73297595,5.833333333,7.335227028,37.2103852,2.008523512,0.25,0.868981671,deploy
204,Product_0157,Whse_J...Sequential,24.96979174,156.7712648,79679.31936,282.2752546,103.6666667,188.6735864,768.6107977,1.49610372,0.333333333,0.53609777,deploy and monitor
205,Product_0158,Whse_J...Sequential,28.57597517,89.5803484,24940.04263,157.9241673,100.0833333,133.0510293,249.1927657,1.186944349,0.333333333,0.53609777,deploy and monitor
206,Product_0158,Whse_S...Sequential,4474.858295,1619.350402,3795155.698,1948.115935,374.9166667,585.6124228,10122.66468,3.326630139,0.583333333,0.031436056,retrain
207,Product_0159,Whse_J...Sequential,-4.938377298,60.41738105,8070.852276,89.83792226,21.83333333,27.30638916,369.6573562,3.289996408,0.333333333,0.53609777,deploy and monitor
208,Product_0159,Whse_S...Sequential,887.2522523,454.4521585,312117.3615,558.6746473,44.83333333,90.8752197,6961.725535,6.147711654,0.666666667,0.007859014,retrain
209,Product_0160,Whse_J...Sequential,26.9779669,83.07818926,52424.10723,228.9631133,11.66666667,22.92499849,4493.494906,9.987486516,0.416666667,0.255775185,retrain
210,Product_0161,Whse_J...Sequential,-52.04516895,67.23039355,9141.030369,95.60873584,31.75,34.12751822,287.9064683,2.801514462,0.25,0.868981671,deploy
211,Product_0162,Whse_S...Sequential,525.7008805,510.6066689,428089.9664,654.2858446,79.75,104.4462581,5367.899266,6.264330158,0.666666667,0.007859014,retrain
212,Product_0163,Whse_J...Sequential,-91.9634572,19.97141901,992.1513667,31.49843435,8.666666667,15.42904908,114.4790038,2.041501987,0.416666667,0.255775185,retrain
213,Product_0164,Whse_J...Sequential,-25.01973312,11.58755986,321.5752666,17.93251981,4.333333333,5.280993173,74.2096769,3.39567184,0.416666667,0.255775185,retrain
214,Product_0165,Whse_J...Sequential,-13.73998136,22.23504966,714.2144436,26.72479081,12.33333333,12.49888884,57.90927921,2.138173333,0.5,0.099546772,retrain
215,Product_0166,Whse_S...Sequential,628.346803,1079.191514,3173283.276,1781.371179,54,96.54791557,58764.50511,18.45064358,0.666666667,0.007859014,retrain
216,Product_0167,Whse_J...Sequential,90.99030922,74.35037673,13939.0471,118.0637417,12.66666667,17.04569023,1100.451087,6.926310408,0.5,0.099546772,retrain
217,Product_0168,Whse_A...Sequential,606.2145389,326.5889505,233088.8274,482.7927375,221.75,291.7927704,1051.133382,1.654574021,0.5,0.099546772,retrain
218,Product_0168,Whse_J...Sequential,20.40281973,149.719547,39754.38441,199.3850155,53.5,68.22084237,743.0726058,2.922640774,0.333333333,0.53609777,deploy and monitor
219,Product_0169,Whse_A...Sequential,56.58136329,94.18488279,16175.40877,127.1825804,57.16666667,36.02044173,282.9517569,3.530844552,0.25,0.868981671,deploy
220,Product_0170,Whse_J...Sequential,-0.641978306,22.30025824,910.2945957,30.17108874,13.91666667,12.02399222,65.41039011,2.509240541,0.333333333,0.53609777,deploy and monitor
221,Product_0171,Whse_S...Sequential,3949.986308,3062.118561,17012745.32,4124.650933,2373.3,1584.330146,7168.392248,2.603403681,0.4,0.417523653,deploy and monitor
222,Product_0172,Whse_A...Sequential,10.35291915,18.73369592,887.2680079,29.7870443,9,8.736894948,98.58533421,3.409339871,0.333333333,0.53609777,deploy and monitor
223,Product_0172,Whse_J...Sequential,80.56919118,42.16580183,2415.481473,49.14754799,60.75,17.54577347,39.7610119,2.801104669,0.416666667,0.255775185,retrain
224,Product_0172,Whse_S...Sequential,-64.99607467,78.54490154,8035.524617,89.64108777,14.45454545,18.58329473,555.9167974,4.823745686,0.454545455,0.211476088,retrain
225,Product_0173,Whse_J...Sequential,79.68787466,75.89509239,11671.56432,108.0350143,53.33333333,65.3622385,218.841831,1.652865887,0.416666667,0.255775185,retrain
226,Product_0174,Whse_J...Sequential,829.5778616,1512.496484,3611145.867,1900.30152,1025,944.3913384,3523.069138,2.012197108,0.583333333,0.031436056,retrain
227,Product_0175,Whse_J...Sequential,-39.4460746,327.3459616,139470.3039,373.4572317,316.6666667,230.337916,440.4325386,1.621345014,0.416666667,0.255775185,retrain
228,Product_0176,Whse_J...Sequential,-22.94422456,389.2203897,302568.5264,550.0622932,200,248.3277404,1512.842632,2.215065833,0.5,0.099546772,retrain
229,Product_0177,Whse_J...Sequential,282.3463381,169.4988919,41933.76179,204.7773469,166.6666667,179.5054936,251.6025708,1.14078596,0.5,0.099546772,retrain
230,Product_0178,Whse_J...Sequential,22042.79693,17702.75351,437616150.9,20919.27702,16187.38462,12715.88992,27034.39507,1.645128822,0.461538462,0.126487703,retrain
231,Product_0178,Whse_S...Sequential,2401.828063,3169.00584,15010145.55,3874.292909,2204.2,2558.187241,6809.792917,1.514468076,0.3,0.786929788,deploy
232,Product_0179,Whse_J...Sequential,667.9484046,2678.669155,12198067.65,3492.573214,3619.846154,3258.605149,3369.775161,1.071800066,0.307692308,0.588196066,deploy and monitor
233,Product_0179,Whse_S...Sequential,7109.461749,3272.990931,11683097.98,3418.054707,1718.1,2042.13753,6800.010467,1.67376323,0.8,0.002056767,retrain
234,Product_0180,Whse_J...Sequential,101.6572245,296.660684,256276.0236,506.2371219,102.6666667,100.6191941,2496.195035,5.031218212,0.25,0.868981671,deploy
235,Product_0181,Whse_J...Sequential,1013.73778,903.4177849,1635294.906,1278.786498,866.4615385,677.6274919,1887.325442,1.887152621,0.461538462,0.126487703,retrain
236,Product_0182,Whse_J...Sequential,2.948339416,464.9699029,345234.4426,587.5665431,312.1666667,403.7280094,1105.929875,1.455352439,0.25,0.868981671,deploy
237,Product_0183,Whse_J...Sequential,7419.888597,5534.725475,40154982.95,6336.795953,3841.461538,3598.332298,10453.04828,1.761036899,0.615384615,0.01264927,retrain
238,Product_0184,Whse_J...Sequential,1951.724263,1064.053112,3418785.825,1848.995896,369.3076923,252.463976,9257.283009,7.323800907,0.692307692,0.002874834,retrain
239,Product_0185,Whse_J...Sequential,1743.939118,1038.45405,1622125.671,1273.626975,1192.538462,721.6926275,1360.229228,1.764777588,0.230769231,0.897805704,deploy
240,Product_0186,Whse_J...Sequential,-77.33319578,362.8169793,403163.9002,634.9518881,278.8333333,289.7541582,1445.895637,2.19134694,0.416666667,0.255775185,retrain
241,Product_0187,Whse_J...Sequential,1144.603113,1298.283616,2485545.508,1576.561292,1279.666667,1131.776357,1942.338245,1.392997196,0.416666667,0.255775185,retrain
242,Product_0188,Whse_J...Sequential,1251.994897,1188.18371,2254848.017,1501.615136,1444.166667,1106.93886,1561.348887,1.356547494,0.25,0.868981671,deploy
243,Product_0189,Whse_A...Sequential,-378.8732725,541.9329101,545670.4342,738.6950888,213.25,225.2321488,2558.829703,3.279705375,0.75,0.001496955,retrain
244,Product_0190,Whse_A...Sequential,8436.865199,1136.735947,4739930.261,2177.13809,642.75,349.90978,7374.453926,6.221998394,0.416666667,0.255775185,retrain
245,Product_0191,Whse_A...Sequential,187.2198799,191.8633864,63685.29285,252.3594517,116.5,84.53155229,546.6548742,2.985387643,0.25,0.868981671,deploy
246,Product_0191,Whse_C...Sequential,34147.13361,10286.18865,171267504.6,13086.92113,21901.53846,12587.01078,7819.88466,1.039716368,0.307692308,0.588196066,deploy and monitor
247,Product_0192,Whse_C...Sequential,2067.751732,1373.507718,3428137.45,1851.523008,965.5,955.4196722,3550.634335,1.937915936,0.416666667,0.255775185,retrain
248,Product_0193,Whse_A...Sequential,1970.81126,1056.40559,1805805.214,1343.80252,104.75,84.5449831,17239.19058,15.89452704,0.666666667,0.007859014,retrain
249,Product_0193,Whse_C...Sequential,17921.50791,5272.008321,52418309.04,7240.048966,9448.153846,5532.420208,5547.994866,1.308658543,0.307692308,0.588196066,deploy and monitor
250,Product_0194,Whse_C...Sequential,4496.587067,4325.30852,27592197.75,5252.827596,7175.307692,5205.642743,3845.437567,1.009064174,0.384615385,0.299920197,retrain
251,Product_0195,Whse_C...Sequential,3493.331375,3976.723968,24106381.59,4909.825006,4444.666667,3251.754407,5423.664675,1.509900316,0.166666667,0.998485294,deploy
252,Product_0196,Whse_J...Sequential,151.5490228,900.714058,1962629.153,1400.938668,490.6923077,367.788272,3999.71453,3.809090107,0.384615385,0.299920197,retrain
253,Product_0197,Whse_J...Sequential,226.7277783,625.9397739,801443.7017,895.233881,231.3076923,215.513121,3464.838085,4.153964626,0.538461538,0.044272446,retrain
254,Product_0198,Whse_J...Sequential,11.03081244,214.436675,97843.38208,312.799268,50.41666667,83.33212499,1940.695182,3.753645645,0.416666667,0.255775185,retrain
255,Product_0199,Whse_J...Sequential,194.0035542,331.6700461,172860.7325,415.7652373,344.3333333,314.6106942,502.0156801,1.321522901,0.416666667,0.255775185,retrain
256,Product_0200,Whse_A...Sequential,9641.628951,4251.498161,32463755.96,5697.697426,9133.416667,2840.488909,3554.393404,2.005886172,0.416666667,0.255775185,retrain
257,Product_0200,Whse_C...Sequential,-338.5760465,1556.740958,14477367.09,3804.913546,463.5,499.4567883,31234.88046,7.618103579,0.25,0.868981671,deploy
258,Product_0200,Whse_J...Sequential,1.279882647,1722.237495,18637130.12,4317.074254,663.0909091,753.8213503,28106.44794,5.726919585,0.454545455,0.211476088,retrain
259,Product_0200,Whse_S...Sequential,2002.239061,4269.538923,27203629.47,5215.709872,859.1666667,1070.715246,31662.80831,4.871239006,0.833333333,0.00020413,retrain
260,Product_0201,Whse_A...Sequential,3480.70706,1346.313799,3032167.267,1741.311938,2954.545455,1385.223078,1026.271998,1.257062466,0.272727273,0.832587691,deploy
261,Product_0202,Whse_A...Sequential,1560.478469,1348.203973,3015466.375,1736.509826,2836,1109.730945,1063.281515,1.564802563,0.384615385,0.299920197,retrain
262,Product_0202,Whse_C...Sequential,15700.02933,19557.68693,780592707.1,27939.08923,42655.53846,28679.33581,18299.91451,0.974188852,0.230769231,0.897805704,deploy
263,Product_0202,Whse_S...Sequential,14194.40856,13314.51927,215929580.3,14694.54253,2481.75,3206.824705,87006.9831,4.582271838,0.916666667,1.78E-05,retrain
264,Product_0203,Whse_A...Sequential,685.7173726,558.1024748,470481.9736,685.9168854,350,335.4101966,1344.23421,2.045009043,0.375,0.66013986,deploy and monitor
265,Product_0204,Whse_A...Sequential,905.4239607,530.3717337,388555.3748,623.3421009,855.25,578.5670697,454.3178892,1.077389526,0.25,0.868981671,deploy
266,Product_0204,Whse_C...Sequential,429.2963447,1346.860119,2840914.254,1685.501188,1881.083333,1644.382075,1510.254333,1.025005814,0.25,0.868981671,deploy
267,Product_0204,Whse_S...Sequential,1371.112657,2572.458823,11405994.16,3377.276145,1233.5,1272.251842,9246.853796,2.654565733,0.5,0.099546772,retrain
268,Product_0205,Whse_A...Sequential,252.7427027,367.9957232,198605.0054,445.651215,171.1666667,150.2386065,1160.301882,2.966289593,0.5,0.099546772,retrain
269,Product_0206,Whse_A...Sequential,4907.326317,3282.564255,17977903.77,4240.035822,3028.769231,1171.068621,5935.712629,3.62065531,0.615384615,0.01264927,retrain
270,Product_0206,Whse_C...Sequential,18209.0212,9832.299569,172392893.1,13129.84741,11791.91667,6843.075642,14619.58204,1.918705579,0.416666667,0.255775185,retrain
271,Product_0206,Whse_J...Sequential,-88.91778089,195.4095536,196918.9169,443.7554697,187,374.181774,1053.042336,1.185935555,0.7,0.012340601,retrain
272,Product_0206,Whse_S...Sequential,972.5616626,4644.882134,29391997.26,5421.438671,783.6363636,1301.119467,37507.18908,4.166749332,0.636363636,0.020739065,retrain
273,Product_0207,Whse_A...Sequential,1571.780998,1793.326121,5204231.467,2281.278472,1611.111111,1350.262892,3230.212635,1.6895069,0.333333333,0.730111065,deploy
274,Product_0208,Whse_A...Sequential,20.5727164,379.6340213,341377.5965,584.2752746,276.8333333,238.1070604,1233.152064,2.453834311,0.5,0.099546772,retrain
275,Product_0208,Whse_C...Sequential,1204.9225,1059.814052,2684337.003,1638.394642,693.2307692,788.150235,3872.212721,2.07878469,0.230769231,0.897805704,deploy
276,Product_0208,Whse_S...Sequential,4141.10729,2699.984324,16907033.73,4111.816355,671.6,709.9453782,25174.26107,5.791736211,0.6,0.052447552,retrain
